CODIGO,NUMERO,REFERENCIA,CANTIDADCOMPRA,UNIDADESCONSUMOCONTENIDAS,PRECIO,IMPORTELINEA,PRODUCTO,DAY,MONTH,YEAR,MONTH_YEAR,DAY_MONTH_YEAR,MONTH_NAME,TIPOCOMPRA_Compra menor,TIPOCOMPRA_Concurso,TGL_ALMACENABLE,TGL_TRANSITO,REGION,HOSPITAL,DEPARTMENT,PUR_CLUSTER,HOSP_CLUSTER
14,556623/17,19,300,300,792.0,792.0,APOSITO C/ CARBON Y PLATA-6,25,7,17,717,25717,7-July,0,1,1,0,0,18,1,2,1
17,556883/17,54,90,10,16.5,148.5,APOSITO DE ESPUMA POLIURETANO-8,25,7,17,717,25717,7-July,0,1,1,0,0,18,1,2,1
20,556592/17,30,1008,3,1.8513,622.0368,APOSITO DE HIDROCOLOIDE-9,25,7,17,717,25717,7-July,1,0,1,0,0,0,2,1,1
7,556589/17,45,205,5,26.950275,1104.961275,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,25,7,17,717,25717,7-July,0,1,1,0,0,10,1,2,1
23,556587/17,27,300,5,6.599996,395.99976,APOSITO DE HIDROCOLOIDE-3,25,7,17,717,25717,7-July,0,1,1,0,0,10,1,2,1
1,764151/18,38,20,10,102.802,205.604,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,25,7,18,718,25718,7-July,1,0,1,0,0,4,1,1,1
8,764111/18,13,800,200,61.6,246.4,APÓSITO TRANSPARENTE ADHESIVO-20,25,7,18,718,25718,7-July,1,0,1,0,0,10,1,1,1
9,764113/18,12,1600,400,44.0,176.0,APÓSITO TRANSPARENTE ADHESIVO-24,25,7,18,718,25718,7-July,1,0,1,0,0,18,1,1,1
12,764410/18,35,960,480,83.96784,167.93568,APÓSITO ABSORBENTE C/ ADHESIVO-23,25,7,18,718,25718,7-July,0,1,1,0,0,18,1,2,1
25,764588/18,11,80,10,53.888999,431.111992,APOSITO DE FIBRAS DE POLIACRILATO-3,25,7,18,718,25718,7-July,0,1,1,0,0,0,2,2,1
27,764350/18,47,130,10,20.9,271.7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,25,7,18,718,25718,7-July,1,0,1,0,0,10,1,1,1
30,764592/18,14,60,10,132.0,792.0,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,25,7,18,718,25718,7-July,1,0,1,0,0,10,1,1,1
36,764591/18,15,60,10,47.3,283.8,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,25,7,18,718,25718,7-July,1,0,1,0,0,0,2,1,1
5,765278/18,40,20,5,12.1,48.4,APOSITO DE HIDROFIBRA  / CINTA-18,25,7,18,718,25718,7-July,1,0,0,1,0,12,80,3,0
5,765291/18,40,10,5,12.1,24.2,APOSITO DE HIDROFIBRA  / CINTA-18,25,7,18,718,25718,7-July,1,0,0,1,0,12,124,3,0
6,685886/19,46,160,10,42.9,686.4,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,25,7,19,719,25719,7-July,1,0,1,0,0,10,1,1,1
21,686119/19,21,2000,1000,10.461204,20.922408,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,25,7,19,719,25719,7-July,1,0,1,0,0,4,1,1,1
18,884604/22,9,160,160,245.52,245.52,APOSITO MALLADO C/ PARAFINA-38,25,7,22,722,25722,7-July,0,1,1,0,0,4,1,2,1
32,884723/22,66,160,10,57.199643,915.194288,APOSITO C/ CARBON Y PLATA-4,25,7,22,722,25722,7-July,0,1,1,0,0,18,1,2,1
34,884622/22,29,330,10,27.280155,900.245115,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,25,7,22,722,25722,7-July,0,1,1,0,0,10,1,2,1
36,884601/22,15,100,10,47.19,471.9,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,25,7,22,722,25722,7-July,0,1,1,0,0,10,1,2,1
37,884048/22,16,60,10,62.595,375.57,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,25,7,22,722,25722,7-July,0,1,0,1,0,14,48,3,0
5,884015/22,40,10,5,12.1,24.2,APOSITO DE HIDROFIBRA  / CINTA-18,25,7,22,722,25722,7-July,1,0,0,1,0,14,48,3,0
39,898955/23,44,10,10,795.5275,795.5275,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,25,7,23,723,25723,7-July,1,0,0,1,0,18,105,3,0
39,901126/23,44,10,10,795.5275,795.5275,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,25,7,23,723,25723,7-July,1,0,0,1,0,6,132,3,0
41,898955/23,43,20,5,474.1627,1896.6508,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,25,7,23,723,25723,7-July,1,0,0,1,0,18,105,3,0
42,899413/23,42,5,5,500.5194,500.5194,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,25,7,23,723,25723,7-July,1,0,0,1,0,18,104,3,0
42,898955/23,42,5,5,500.5194,500.5194,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,25,7,23,723,25723,7-July,1,0,0,1,0,18,105,3,0
1,705972/15,38,20,10,102.803729,205.607458,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,25,8,15,815,25815,8-August,1,0,1,0,0,6,1,1,1
4,706432/15,22,50,50,441.639,441.639,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,25,8,15,815,25815,8-August,0,1,1,0,0,10,1,2,1
26,705973/15,10,140,140,492.8,492.8,APOSITO MALLADO C/ PARAFINA-39,25,8,15,815,25815,8-August,1,0,1,0,0,6,1,1,1
9,777134/16,12,1200,400,44.0,132.0,APÓSITO TRANSPARENTE ADHESIVO-24,25,8,16,816,25816,8-August,1,0,1,0,0,0,2,1,1
7,775932/16,45,250,5,26.950275,1347.51375,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,25,8,16,816,25816,8-August,0,1,1,0,0,10,1,2,1
17,617495/17,54,200,10,16.5,330.0,APOSITO DE ESPUMA POLIURETANO-8,25,8,17,817,25817,8-August,0,1,1,0,0,10,1,2,1
27,617748/17,47,200,10,20.9,418.0,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,25,8,17,817,25817,8-August,1,0,1,0,0,0,2,1,1
1,912206/20,38,110,10,102.802,1130.822,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,25,8,20,820,25820,8-August,1,0,1,0,0,10,1,1,1
6,912251/20,46,150,10,42.349958,635.24937,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,25,8,20,820,25820,8-August,0,1,1,0,0,10,1,2,1
19,912261/20,18,100,50,215.325,430.65,APOSITO DE ESPUMA POLIURETANO / SACRO-11,25,8,20,820,25820,8-August,1,0,1,0,0,10,1,1,1
27,912252/20,47,180,180,334.62,334.62,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,25,8,20,820,25820,8-August,0,1,1,0,0,0,2,2,1
32,912297/20,66,180,10,57.199643,1029.593574,APOSITO C/ CARBON Y PLATA-4,25,8,20,820,25820,8-August,0,1,1,0,0,18,1,2,1
36,912295/20,15,80,10,47.19,377.52,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,25,8,20,820,25820,8-August,0,1,1,0,0,18,1,2,1
37,911849/20,16,60,10,62.595,375.57,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,25,8,20,820,25820,8-August,0,1,0,1,0,12,123,3,0
7,912251/20,45,235,5,26.399925,1240.796475,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,25,8,20,820,25820,8-August,0,1,1,0,0,10,1,2,1
1,853984/21,38,40,10,107.25,429.0,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,25,8,21,821,25821,8-August,1,0,1,0,0,4,1,1,1
7,854068/21,45,200,100,527.9985,1055.997,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,25,8,21,821,25821,8-August,0,1,1,0,0,10,1,2,1
17,854062/21,31,90,10,13.959,125.631,APOSITO DE ESPUMA POLIURETANO-8,25,8,21,821,25821,8-August,0,1,1,0,0,4,1,2,1
18,854259/21,9,600,10,15.345,920.7,APOSITO MALLADO C/ PARAFINA-38,25,8,21,821,25821,8-August,0,1,1,0,0,13,1,2,1
21,854268/21,21,2000,1000,10.461204,20.922408,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,25,8,21,821,25821,8-August,1,0,1,0,0,13,1,1,1
24,854063/21,26,610,10,4.6178,281.6858,APOSITO DE HIDROCOLOIDE-6,25,8,21,821,25821,8-August,0,1,1,0,0,10,1,2,1
36,854267/21,15,70,10,47.19,330.33,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,25,8,21,821,25821,8-August,0,1,1,0,0,18,1,2,1
37,851058/21,16,30,10,62.595,187.785,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,25,8,21,821,25821,8-August,0,1,0,1,0,5,14,2,0
5,853784/21,40,30,5,12.1,72.6,APOSITO DE HIDROFIBRA  / CINTA-18,25,8,21,821,25821,8-August,1,0,0,1,0,3,186,3,0
41,854000/21,60,10,5,412.5,825.0,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,25,8,21,821,25821,8-August,1,0,0,1,0,18,105,3,0
42,854000/21,62,10,5,440.0,880.0,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,25,8,21,821,25821,8-August,1,0,0,1,0,18,105,3,0
42,851069/21,62,10,5,440.0,880.0,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,25,8,21,821,25821,8-August,1,0,0,1,0,1,150,3,0
0,1019504/22,39,2,1,13.189,26.378,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,25,8,22,822,25822,8-August,1,0,0,1,0,12,141,3,0
25,1019998/22,11,200,10,53.68,1073.6,APOSITO DE FIBRAS DE POLIACRILATO-3,25,8,22,822,25822,8-August,0,1,1,0,0,10,1,2,1
33,1019505/22,50,24,12,77.88,155.76,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,25,8,22,822,25822,8-August,1,0,0,1,0,12,101,3,0
33,1019511/22,50,12,12,77.88,77.88,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,25,8,22,822,25822,8-August,1,0,0,1,0,12,141,3,0
37,1019467/22,16,50,10,62.595,312.975,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,25,8,22,822,25822,8-August,0,1,0,1,0,14,43,3,0
37,1019473/22,16,10,10,62.595,62.595,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,25,8,22,822,25822,8-August,0,1,0,1,0,15,41,3,0
37,1019486/22,16,10,10,62.595,62.595,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,25,8,22,822,25822,8-August,0,1,0,1,0,12,141,3,0
5,1017197/22,40,40,5,12.1,96.8,APOSITO DE HIDROFIBRA  / CINTA-18,25,8,22,822,25822,8-August,1,0,0,1,0,11,153,3,0
42,1020307/22,62,10,5,440.0,880.0,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,25,8,22,822,25822,8-August,1,0,0,1,0,7,83,3,0
43,1019493/22,65,10,5,510.4,1020.8,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,25,8,22,822,25822,8-August,1,0,0,1,0,11,151,3,0
44,1019492/22,48,5,1,111.1022,555.511,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,25,8,22,822,25822,8-August,1,0,0,1,0,11,151,3,0
37,1018687/23,16,30,10,62.59,187.77,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,25,8,23,823,25823,8-August,1,0,0,1,0,14,31,3,0
37,1018693/23,16,70,10,62.59,438.13,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,25,8,23,823,25823,8-August,1,0,0,1,0,14,28,3,0
5,1018684/23,40,20,5,12.1,48.4,APOSITO DE HIDROFIBRA  / CINTA-18,25,8,23,823,25823,8-August,1,0,0,1,0,14,31,3,0
12,766176/15,4,1800,300,61.722222,370.333332,APÓSITO ABSORBENTE C/ ADHESIVO-23,25,9,15,915,25915,9-September,1,0,1,0,0,18,1,1,1
1,681789/17,38,70,10,102.802,719.614,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,25,9,17,917,25917,9-September,1,0,1,0,0,18,1,1,1
13,682074/17,1,350,350,577.5,577.5,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,25,9,17,917,25917,9-September,0,1,0,1,0,11,73,3,0
20,681863/17,30,279,3,1.8513,172.1709,APOSITO DE HIDROCOLOIDE-9,25,9,17,917,25917,9-September,1,0,1,0,0,18,1,1,1
24,681862/17,26,660,10,5.3416,352.5456,APOSITO DE HIDROCOLOIDE-6,25,9,17,917,25917,9-September,0,1,1,0,0,10,1,2,1
25,682320/17,11,320,10,53.888999,1724.447968,APOSITO DE FIBRAS DE POLIACRILATO-3,25,9,17,917,25917,9-September,0,1,1,0,0,10,1,2,1
25,682322/17,11,160,10,53.888999,862.223984,APOSITO DE FIBRAS DE POLIACRILATO-3,25,9,17,917,25917,9-September,0,1,1,0,0,0,2,2,1
27,681893/17,47,240,10,20.9,501.6,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,25,9,17,917,25917,9-September,1,0,1,0,0,0,2,1,1
5,682093/17,40,20,5,12.1,48.4,APOSITO DE HIDROFIBRA  / CINTA-18,25,9,17,917,25917,9-September,1,0,0,1,0,11,153,3,0
5,682153/17,40,50,5,12.1,121.0,APOSITO DE HIDROFIBRA  / CINTA-18,25,9,17,917,25917,9-September,1,0,0,1,0,18,107,3,0
10,682679/17,20,50,5,13.497,134.97,APOSITO DE HIDROCOLOIDE C/ PLATA-2,25,9,17,917,25917,9-September,1,0,0,1,0,0,13,3,0
15,681864/17,37,355,5,5.24537,372.42127,HIDROGEL-37,25,9,17,917,25917,9-September,1,0,1,0,0,13,1,1,1
7,953853/18,45,500,100,539.0055,2695.0275,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,25,9,18,918,25918,9-September,0,1,1,0,0,13,1,2,1
12,954045/18,35,1440,480,83.96784,251.90352,APÓSITO ABSORBENTE C/ ADHESIVO-23,25,9,18,918,25918,9-September,0,1,1,0,0,18,1,2,1
18,954341/18,9,1000,10,17.259,1725.9,APOSITO MALLADO C/ PARAFINA-38,25,9,18,918,25918,9-September,0,1,1,0,0,13,1,2,1
19,953949/18,18,50,50,215.325,215.325,APOSITO DE ESPUMA POLIURETANO / SACRO-11,25,9,18,918,25918,9-September,1,0,1,0,0,10,1,1,1
37,954379/18,16,10,10,62.7,62.7,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,25,9,18,918,25918,9-September,1,0,0,1,0,10,149,3,0
10,954738/18,20,50,5,13.497,134.97,APOSITO DE HIDROCOLOIDE C/ PLATA-2,25,9,18,918,25918,9-September,1,0,0,1,0,0,51,3,0
10,954745/18,20,50,5,13.497,134.97,APOSITO DE HIDROCOLOIDE C/ PLATA-2,25,9,18,918,25918,9-September,1,0,0,1,0,0,13,3,0
1,855220/19,38,30,10,102.802,308.406,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,25,9,19,919,25919,9-September,1,0,1,0,0,4,1,1,1
12,855647/19,35,960,480,83.96784,167.93568,APÓSITO ABSORBENTE C/ ADHESIVO-23,25,9,19,919,25919,9-September,0,1,1,0,0,18,1,2,1
16,856041/19,23,70,70,231.00462,231.00462,APOSITO MALLADO C/ SILICONA-0,25,9,19,919,25919,9-September,0,1,1,0,0,0,2,2,1
27,855477/19,47,150,10,20.9,313.5,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,25,9,19,919,25919,9-September,1,0,1,0,0,0,2,1,1
1,1018556/20,38,70,10,102.802,719.614,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,25,9,20,920,25920,9-September,1,0,1,0,0,18,1,1,1
6,1019718/20,46,160,10,42.349958,677.599328,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,25,9,20,920,25920,9-September,0,1,1,0,0,10,1,2,1
17,1019719/20,31,210,10,13.959,293.139,APOSITO DE ESPUMA POLIURETANO-8,25,9,20,920,25920,9-September,0,1,1,0,0,10,1,2,1
20,1018622/20,30,120,3,0.989571,39.58284,APOSITO DE HIDROCOLOIDE-9,25,9,20,920,25920,9-September,0,1,1,0,0,4,1,2,1
36,1018941/20,15,60,10,47.19,283.14,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,25,9,20,920,25920,9-September,0,1,1,0,0,4,1,2,1
37,1020099/20,16,10,10,62.595,62.595,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,25,9,20,920,25920,9-September,0,1,0,1,0,11,113,3,0
40,1020245/20,68,5,5,577.5,577.5,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,25,9,20,920,25920,9-September,1,0,0,1,0,11,113,3,0
9,1182293/23,51,1200,100,9.900001,118.800012,APÓSITO TRANSPARENTE ADHESIVO-24,25,9,23,923,25923,9-September,0,1,1,0,0,0,2,2,1
20,1182299/23,30,1260,3,0.989571,415.61982,APOSITO DE HIDROCOLOIDE-9,25,9,23,923,25923,9-September,1,0,1,0,0,0,2,1,1
37,1182467/23,16,110,10,62.59,688.49,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,25,9,23,923,25923,9-September,1,0,0,1,0,14,50,3,0
37,1182473/23,16,60,10,62.59,375.54,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,25,9,23,923,25923,9-September,1,0,0,1,0,14,48,3,0
37,1182515/23,16,60,10,62.59,375.54,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,25,9,23,923,25923,9-September,1,0,0,1,0,15,15,3,0
37,1182204/23,16,10,10,62.59,62.59,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,25,9,23,923,25923,9-September,1,0,0,1,0,6,76,3,0
5,1182472/23,40,60,5,12.1,145.2,APOSITO DE HIDROFIBRA  / CINTA-18,25,9,23,923,25923,9-September,1,0,0,1,0,14,50,3,0
5,1182475/23,40,10,5,12.1,24.2,APOSITO DE HIDROFIBRA  / CINTA-18,25,9,23,923,25923,9-September,1,0,0,1,0,14,48,3,0
5,1181960/23,40,10,5,12.1,24.2,APOSITO DE HIDROFIBRA  / CINTA-18,25,9,23,923,25923,9-September,1,0,0,1,0,4,111,3,0
41,1179769/23,43,15,5,474.1627,1422.4881,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,25,9,23,923,25923,9-September,1,0,0,1,0,11,113,3,0
1,962356/16,38,60,10,102.802,616.812,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,25,10,16,1016,251016,10-October,0,1,1,0,0,0,2,2,1
9,962294/16,12,2800,400,44.0,308.0,APÓSITO TRANSPARENTE ADHESIVO-24,25,10,16,1016,251016,10-October,1,0,1,0,0,18,1,0,1
20,962451/16,32,273,3,1.8513,168.4683,APOSITO DE HIDROCOLOIDE-9,25,10,16,1016,251016,10-October,1,0,1,0,0,18,1,1,1
15,962452/16,37,80,5,5.24537,83.92592,HIDROGEL-37,25,10,16,1016,251016,10-October,1,0,1,0,0,6,1,1,1
3,801078/17,5,700,350,84.7,169.4,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,25,10,17,1017,251017,10-October,1,0,1,0,0,0,2,1,1
7,800620/17,45,300,100,539.0055,1617.0165,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,25,10,17,1017,251017,10-October,0,1,1,0,0,13,1,2,1
12,800845/17,35,1440,480,83.96784,251.90352,APÓSITO ABSORBENTE C/ ADHESIVO-23,25,10,17,1017,251017,10-October,0,1,1,0,0,18,1,2,1
13,800106/17,1,700,350,577.5,1155.0,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,25,10,17,1017,251017,10-October,0,1,0,1,0,18,97,3,0
14,800665/17,19,300,300,792.0,792.0,APOSITO C/ CARBON Y PLATA-6,25,10,17,1017,251017,10-October,0,1,1,0,0,10,1,2,1
18,800922/17,9,200,10,17.259,345.18,APOSITO MALLADO C/ PARAFINA-38,25,10,17,1017,251017,10-October,0,1,1,0,0,4,1,2,1
19,800665/17,18,50,50,215.325,215.325,APOSITO DE ESPUMA POLIURETANO / SACRO-11,25,10,17,1017,251017,10-October,0,1,1,0,0,10,1,2,1
21,800897/17,21,4000,1000,10.461204,41.844816,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,25,10,17,1017,251017,10-October,1,0,1,0,0,18,1,0,1
25,800922/17,11,80,10,53.888999,431.111992,APOSITO DE FIBRAS DE POLIACRILATO-3,25,10,17,1017,251017,10-October,0,1,1,0,0,4,1,2,1
25,800923/17,11,70,10,53.888999,377.222993,APOSITO DE FIBRAS DE POLIACRILATO-3,25,10,17,1017,251017,10-October,0,1,1,0,0,18,1,2,1
5,800803/17,40,25,5,12.1,60.5,APOSITO DE HIDROFIBRA  / CINTA-18,25,10,17,1017,251017,10-October,1,0,0,1,0,12,123,3,0
9,1044058/18,12,2000,400,44.0,220.0,APÓSITO TRANSPARENTE ADHESIVO-24,25,10,18,1018,251018,10-October,1,0,1,0,0,18,1,1,1
25,1044273/18,11,300,10,53.888999,1616.66997,APOSITO DE FIBRAS DE POLIACRILATO-3,25,10,18,1018,251018,10-October,0,1,1,0,0,10,1,2,1
27,1044087/18,47,120,10,20.9,250.8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,25,10,18,1018,251018,10-October,1,0,1,0,0,10,1,1,1
15,1044091/18,37,60,5,5.24537,62.94444,HIDROGEL-37,25,10,18,1018,251018,10-October,1,0,1,0,0,4,1,1,1
9,979224/19,12,2000,400,44.0,220.0,APÓSITO TRANSPARENTE ADHESIVO-24,25,10,19,1019,251019,10-October,1,0,1,0,0,18,1,1,1
12,979475/19,35,480,480,83.96784,83.96784,APÓSITO ABSORBENTE C/ ADHESIVO-23,25,10,19,1019,251019,10-October,0,1,1,0,0,10,1,2,1
33,979791/19,67,24,12,77.88,155.76,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,25,10,19,1019,251019,10-October,1,0,0,1,0,12,101,3,0
5,979699/19,40,50,5,12.1,121.0,APOSITO DE HIDROFIBRA  / CINTA-18,25,10,19,1019,251019,10-October,1,0,0,1,0,18,173,3,0
41,979799/19,60,20,5,412.5,1650.0,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,25,10,19,1019,251019,10-October,1,0,0,1,0,11,151,3,0
0,1066714/21,39,2,1,11.22,22.44,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,25,10,21,1021,251021,10-October,1,0,0,1,0,11,112,3,0
0,1066731/21,39,6,1,11.22,67.32,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,25,10,21,1021,251021,10-October,1,0,0,1,0,11,110,3,0
1,1067071/21,38,100,10,107.25,1072.5,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,25,10,21,1021,251021,10-October,1,0,1,0,0,0,2,1,1
1,1066518/21,38,110,10,107.25,1179.75,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,25,10,21,1021,251021,10-October,1,0,1,0,0,18,1,1,1
6,1067072/21,46,180,10,42.349958,762.299244,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,25,10,21,1021,251021,10-October,0,1,1,0,0,10,1,2,1
9,1067567/21,51,2100,100,9.900001,207.900021,APÓSITO TRANSPARENTE ADHESIVO-24,25,10,21,1021,251021,10-October,0,1,1,0,0,10,1,2,1
18,1067397/21,9,180,10,15.345,276.21,APOSITO MALLADO C/ PARAFINA-38,25,10,21,1021,251021,10-October,0,1,1,0,0,18,1,2,1
22,1066822/21,36,110,10,12.87,141.57,APOSITO DE ALGINATO C/ PLATA-6,25,10,21,1021,251021,10-October,0,1,1,0,0,10,1,2,1
24,1066822/21,26,680,10,4.6178,314.0104,APOSITO DE HIDROCOLOIDE-6,25,10,21,1021,251021,10-October,0,1,1,0,0,10,1,2,1
27,1067072/21,47,120,10,18.59,223.08,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,25,10,21,1021,251021,10-October,0,1,1,0,0,10,1,2,1
30,1067395/21,14,100,10,131.89,1318.9,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,25,10,21,1021,251021,10-October,0,1,1,0,0,10,1,2,1
30,1067397/21,14,60,10,131.89,791.34,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,25,10,21,1021,251021,10-October,0,1,1,0,0,18,1,2,1
31,1067068/21,17,1000,50,119.9,2398.0,APOSITO DE HIDROCOLOIDE-7,25,10,21,1021,251021,10-October,0,1,1,0,0,13,1,2,1
31,1067074/21,17,100,50,119.9,239.8,APOSITO DE HIDROCOLOIDE-7,25,10,21,1021,251021,10-October,0,1,1,0,0,0,2,2,1
36,1067397/21,15,70,10,47.19,330.33,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,25,10,21,1021,251021,10-October,0,1,1,0,0,18,1,2,1
5,1066166/21,40,25,5,12.1,60.5,APOSITO DE HIDROFIBRA  / CINTA-18,25,10,21,1021,251021,10-October,1,0,0,1,0,12,123,3,0
41,1065761/21,60,20,5,412.5,1650.0,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,25,10,21,1021,251021,10-October,1,0,0,1,0,11,151,3,0
42,1065761/21,62,10,5,440.0,880.0,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,25,10,21,1021,251021,10-October,1,0,0,1,0,11,151,3,0
47,1066708/21,49,5,5,114.95,114.95,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,25,10,21,1021,251021,10-October,1,0,0,1,0,11,112,3,0
1,1304204/22,38,100,10,134.431,1344.31,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,25,10,22,1022,251022,10-October,1,0,1,0,0,0,2,1,1
9,1306708/22,51,1700,100,9.900001,168.300017,APÓSITO TRANSPARENTE ADHESIVO-24,25,10,22,1022,251022,10-October,0,1,1,0,0,18,1,2,1
18,1307026/22,9,200,10,15.345,306.9,APOSITO MALLADO C/ PARAFINA-38,25,10,22,1022,251022,10-October,1,0,1,0,0,10,1,1,1
33,1313041/23,50,12,12,77.88,77.88,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,25,10,23,1023,251023,10-October,1,0,0,1,0,12,135,3,0
33,1313049/23,50,12,12,77.88,77.88,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,25,10,23,1023,251023,10-October,1,0,0,1,0,12,190,3,0
37,1313313/23,16,30,10,62.59,187.77,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,25,10,23,1023,251023,10-October,1,0,0,1,0,6,75,3,0
38,1313580/23,41,3,3,1772.044,1772.044,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,25,10,23,1023,251023,10-October,1,0,0,1,0,18,174,3,0
